id,decile_score,Race,age,juv_fel_count,juv_misd_count,c_charge_degree,juv_other_count,priors_count,days_b_screening_arrest,days_in_jail,sex
812,2,Non-White,1,0,0,F,0,0,1.0,0.0,Male
813,4,Non-White,0,0,1,F,0,6,1.0,4.0,Male
814,1,White,1,0,0,F,0,1,7.0,1.0,Male
815,3,White,0,0,0,F,0,0,1.0,0.0,Male
817,1,Non-White,1,0,0,F,0,1,1.0,5.0,Male
818,3,White,0,0,0,F,0,0,0.0,0.0,Male
820,10,Non-White,1,1,1,F,0,20,0.0,1.0,Male
821,7,Non-White,1,0,0,F,0,0,1.0,2.0,Male
823,7,Non-White,1,0,0,F,0,14,1.0,2.0,Male
825,10,White,0,0,0,M,1,9,23.0,10.0,Male
830,6,Non-White,0,0,0,F,0,0,1.0,1.0,Male
831,1,White,1,0,0,M,0,1,0.0,0.0,Male
835,9,Non-White,0,0,0,F,0,5,1.0,1.0,Male
836,1,Non-White,1,0,0,M,0,2,12.0,4.0,Male
837,6,White,1,0,0,F,0,2,1.0,1.0,Male
838,3,Non-White,1,0,0,M,0,1,0.0,0.0,Male
841,2,White,0,0,0,F,0,2,1.0,1.0,Male
843,5,Non-White,1,0,0,F,0,8,1.0,2.0,Male
844,6,Non-White,1,0,0,F,0,6,1.0,144.0,Male
847,6,Non-White,0,0,0,F,1,3,1.0,2.0,Male
848,1,Non-White,1,0,0,F,0,0,1.0,17.0,Female
849,3,Non-White,1,0,0,F,0,3,1.0,3.0,Male
850,5,Non-White,0,0,2,F,0,3,0.0,0.0,Male
851,1,White,1,0,0,M,0,1,9.0,6.0,Male
852,7,Non-White,0,0,1,F,0,3,11.0,8.0,Male
853,3,Non-White,1,0,0,M,0,3,1.0,1.0,Male
855,1,Non-White,1,0,0,F,0,0,1.0,10.0,Male
856,6,White,1,0,0,F,0,1,6.0,6.0,Male
857,8,Non-White,0,8,0,F,1,16,1.0,1.0,Male
858,3,Non-White,0,0,0,M,0,0,0.0,1.0,Female
859,5,Non-White,0,0,0,F,0,1,0.0,0.0,Male
861,4,White,0,0,0,F,0,2,13.0,12.0,Male
863,4,White,1,0,0,F,0,5,0.0,0.0,Male
864,8,Non-White,0,0,0,F,0,8,0.0,0.0,Male
867,4,Non-White,0,0,0,M,0,5,0.0,64.0,Male
869,3,White,1,0,0,M,0,11,0.0,180.0,Male
870,2,Non-White,1,0,0,F,0,6,1.0,1.0,Female
871,1,White,1,0,0,M,0,0,0.0,0.0,Male
872,7,Non-White,1,0,0,F,0,15,0.0,0.0,Male
874,6,Non-White,0,0,0,F,0,4,0.0,0.0,Male
875,3,Non-White,0,0,0,M,0,0,1.0,1.0,Female
880,1,Non-White,1,0,0,F,0,1,8.0,8.0,Male
881,1,White,1,0,0,M,0,2,0.0,0.0,Female
882,1,White,1,0,0,F,0,5,1.0,1.0,Male
884,1,White,1,0,0,M,0,0,0.0,1.0,Male
886,1,White,1,0,0,M,0,0,1.0,1.0,Female
887,6,Non-White,0,0,0,F,1,5,1.0,1.0,Male
888,3,White,0,0,0,M,0,0,0.0,0.0,Female
889,4,White,0,0,0,M,0,1,1.0,10.0,Male
890,6,Non-White,0,0,0,M,0,0,1.0,1.0,Male
893,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
895,2,Non-White,1,0,0,F,0,1,1.0,1.0,Male
899,3,Non-White,0,0,0,M,0,0,1.0,1.0,Male
900,7,White,0,0,0,F,0,0,1.0,2.0,Female
901,2,Non-White,0,0,0,M,0,0,1.0,1.0,Male
904,2,Non-White,0,0,0,M,0,0,1.0,1.0,Male
905,1,Non-White,1,0,0,F,0,1,27.0,0.0,Male
906,5,White,0,0,0,F,1,0,0.0,1.0,Female
909,3,Non-White,0,1,0,F,0,1,1.0,1.0,Male
913,8,Non-White,1,0,0,M,0,3,20.0,20.0,Male
914,7,Non-White,0,0,0,M,0,3,1.0,6.0,Male
916,2,Non-White,1,0,0,F,0,0,1.0,1.0,Male
917,10,Non-White,0,0,0,F,0,11,0.0,0.0,Male
918,1,Non-White,1,0,0,F,0,1,1.0,1.0,Female
919,10,Non-White,1,0,0,M,0,1,8.0,40.0,Male
921,7,Non-White,0,0,0,M,0,1,0.0,1.0,Male
922,6,White,0,0,0,F,0,6,1.0,34.0,Male
924,1,White,1,0,0,M,0,0,0.0,0.0,Female
925,1,White,1,0,0,M,0,2,2.0,1.0,Male
926,7,Non-White,0,0,0,M,0,5,0.0,1.0,Male
927,1,White,1,0,0,F,0,0,0.0,0.0,Male
930,8,Non-White,0,0,0,F,1,0,1.0,1.0,Male
934,5,Non-White,0,0,0,F,0,4,1.0,32.0,Male
935,1,White,1,0,0,M,0,0,0.0,0.0,Male
943,2,White,0,0,0,M,0,2,29.0,25.0,Male
944,3,Non-White,0,0,0,F,0,10,0.0,0.0,Male
946,3,Non-White,1,0,0,M,0,9,0.0,4.0,Male
947,10,White,0,0,0,F,0,3,1.0,6.0,Female
948,5,Non-White,0,0,0,M,0,0,1.0,8.0,Female
949,10,White,0,0,0,F,0,2,2.0,22.0,Female
951,1,Non-White,1,0,0,M,0,1,27.0,0.0,Male
953,1,Non-White,0,0,0,M,0,0,0.0,1.0,Male
955,6,Non-White,1,0,0,F,0,15,1.0,1.0,Male
958,2,Non-White,1,0,0,M,0,0,0.0,0.0,Male
959,9,Non-White,0,0,1,F,1,4,1.0,2.0,Male
960,7,White,0,0,0,F,0,3,1.0,1.0,Male
962,9,White,0,0,0,M,0,5,0.0,1.0,Male
963,5,White,0,0,0,F,0,1,1.0,1.0,Male
964,5,White,0,0,2,F,0,3,1.0,9.0,Male
965,1,Non-White,1,0,0,F,0,0,1.0,2.0,Male
967,9,Non-White,0,0,2,F,1,18,0.0,0.0,Male
968,3,White,1,0,0,F,0,0,0.0,0.0,Female
969,9,Non-White,0,0,0,F,0,0,1.0,16.0,Male
971,2,Non-White,1,0,0,F,0,4,14.0,1.0,Female
973,4,White,1,0,0,M,0,0,1.0,2.0,Female
975,3,Non-White,0,0,0,F,1,0,1.0,1.0,Male
977,8,Non-White,0,0,0,F,0,0,1.0,1.0,Female
978,2,Non-White,0,0,0,F,0,0,1.0,3.0,Male
987,8,Non-White,0,0,0,F,0,8,1.0,2.0,Male
988,6,Non-White,1,0,0,F,0,10,1.0,1.0,Female
990,6,White,1,0,0,F,0,1,0.0,1.0,Female
993,2,White,1,0,0,F,0,2,13.0,5.0,Male
995,8,Non-White,1,0,0,F,0,0,1.0,2.0,Male
996,4,Non-White,0,0,0,F,0,1,1.0,1.0,Male
998,7,Non-White,0,0,0,F,0,13,1.0,2.0,Male
999,1,White,1,0,0,F,0,1,1.0,1.0,Male
1000,10,Non-White,1,0,0,F,0,23,0.0,55.0,Male
1001,9,Non-White,1,0,0,F,0,20,1.0,2.0,Male
1002,7,Non-White,0,0,1,F,0,3,1.0,1.0,Male
1003,9,Non-White,1,0,0,M,1,1,1.0,80.0,Male
1004,6,Non-White,0,0,0,M,0,2,19.0,19.0,Male
1005,2,Non-White,1,0,0,M,0,2,18.0,5.0,Male
1006,4,Non-White,1,0,0,M,0,0,1.0,1.0,Male
1007,3,Non-White,1,0,0,F,0,0,1.0,1.0,Female
1008,1,White,1,0,0,M,0,1,10.0,1.0,Male
1009,1,Non-White,1,0,0,F,0,0,1.0,2.0,Male
1014,5,Non-White,0,0,0,F,0,0,1.0,1.0,Male
1015,4,Non-White,1,0,0,F,0,11,1.0,2.0,Male
1016,9,Non-White,0,0,0,M,0,4,1.0,1.0,Male
1020,1,Non-White,1,0,0,F,0,0,0.0,0.0,Male
1022,1,Non-White,1,0,0,M,0,0,0.0,0.0,Female
1023,3,White,1,0,0,F,0,2,26.0,29.0,Female
1024,2,Non-White,0,0,0,M,0,0,1.0,1.0,Male
1025,7,Non-White,1,0,0,M,0,0,1.0,1.0,Male
1026,9,Non-White,1,0,0,F,0,17,1.0,6.0,Male
1027,9,Non-White,0,0,0,F,1,3,0.0,323.0,Male
1030,2,White,0,0,0,M,0,0,1.0,1.0,Female
1031,9,White,1,0,0,F,1,15,4.0,3.0,Female
1032,9,Non-White,0,0,0,F,0,7,2.0,1.0,Male
1034,10,Non-White,0,0,0,M,1,2,0.0,80.0,Male
1036,4,Non-White,0,0,0,F,0,3,1.0,1.0,Male
1037,6,Non-White,0,0,0,F,1,0,1.0,1.0,Male
1038,1,White,1,0,0,F,0,3,3.0,1.0,Male
1043,7,Non-White,1,0,0,F,0,5,1.0,7.0,Male
1044,5,Non-White,1,0,1,M,0,4,1.0,2.0,Male
1048,8,Non-White,1,0,0,F,0,14,1.0,2.0,Male
1049,1,White,1,0,0,F,0,2,2.0,1.0,Male
1051,2,Non-White,1,0,0,M,0,3,1.0,2.0,Male
1056,5,White,1,0,0,F,0,2,0.0,2.0,Male
1057,7,Non-White,1,0,0,F,0,20,0.0,33.0,Male
1058,4,Non-White,0,0,0,M,0,2,1.0,6.0,Male
1059,6,Non-White,0,0,0,M,0,1,1.0,1.0,Male
1060,1,Non-White,1,0,0,F,0,1,1.0,1.0,Male
1061,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
1062,3,Non-White,1,0,0,F,0,6,0.0,1.0,Male
1063,6,Non-White,0,0,0,M,0,10,6.0,6.0,Male
1065,8,Non-White,0,0,1,F,0,10,0.0,0.0,Male
1066,2,White,1,0,0,F,0,1,1.0,2.0,Male
1068,3,White,1,0,0,F,0,9,0.0,385.0,Female
1069,1,White,1,0,0,F,0,1,6.0,6.0,Male
1072,1,Non-White,0,0,0,F,0,0,1.0,1.0,Male
1073,4,Non-White,0,0,0,M,0,0,0.0,0.0,Male
1076,8,White,1,0,0,F,0,2,1.0,20.0,Female
1077,5,Non-White,0,0,0,F,0,0,1.0,1.0,Male
1082,8,Non-White,1,0,0,F,0,18,1.0,249.0,Male
1084,1,Non-White,1,0,0,M,0,0,1.0,2.0,Male
1086,5,Non-White,0,0,0,F,0,1,1.0,1.0,Male
1087,2,White,0,0,0,F,0,1,0.0,16.0,Male
1088,1,White,1,0,0,F,0,0,1.0,3.0,Male
1089,1,White,1,0,0,M,0,0,0.0,0.0,Male
1092,10,Non-White,0,0,0,F,0,1,6.0,6.0,Male
1093,2,White,0,0,0,M,0,0,1.0,1.0,Male
1094,2,White,0,0,0,F,0,0,1.0,1.0,Male
1096,1,White,1,0,0,M,0,0,1.0,3.0,Male
1099,3,White,0,0,0,F,0,1,1.0,1.0,Male
1101,3,Non-White,1,0,0,F,0,1,1.0,2.0,Female
1103,8,Non-White,0,0,0,F,0,0,0.0,0.0,Male
1106,1,White,1,0,0,F,0,1,1.0,1.0,Male
1107,4,White,0,0,1,F,1,1,1.0,1.0,Male
1109,4,Non-White,1,0,0,F,0,0,1.0,3.0,Male
1110,10,Non-White,1,0,0,F,0,4,1.0,1.0,Female
1111,6,Non-White,1,0,0,F,0,2,0.0,1.0,Male
1119,9,Non-White,0,0,0,F,1,6,1.0,8.0,Male
1120,8,Non-White,0,0,0,F,0,0,0.0,1.0,Male
1121,2,Non-White,0,0,0,F,0,0,1.0,1.0,Male
1122,3,Non-White,0,0,0,F,0,0,3.0,1.0,Male
1123,9,Non-White,1,0,0,F,0,11,0.0,2.0,Male
1125,7,Non-White,1,0,1,F,0,10,0.0,2.0,Male
1127,2,Non-White,0,0,0,F,0,0,0.0,0.0,Male
1128,5,White,0,0,0,M,0,0,1.0,2.0,Female
1129,1,Non-White,1,0,0,F,0,0,1.0,7.0,Male
1130,5,White,0,0,0,F,0,22,1.0,3.0,Male
1131,10,Non-White,0,0,0,F,0,0,1.0,1.0,Male
1132,1,White,1,0,0,F,0,0,0.0,1.0,Female
1136,5,Non-White,0,0,1,M,1,7,1.0,1.0,Male
1138,9,Non-White,0,0,0,M,0,1,0.0,0.0,Female
1140,1,Non-White,1,0,0,F,0,8,1.0,25.0,Male
1141,9,Non-White,1,0,4,M,0,10,1.0,41.0,Male
1142,5,Non-White,1,0,0,F,0,0,0.0,37.0,Female
1143,5,Non-White,0,0,0,F,2,0,0.0,8.0,Male
1144,5,Non-White,0,0,0,F,0,3,1.0,1.0,Female
1145,5,Non-White,0,0,0,F,0,2,1.0,1.0,Male
1146,7,Non-White,0,0,0,F,0,4,1.0,83.0,Male
1150,10,Non-White,1,0,0,F,0,19,1.0,31.0,Female
1151,4,Non-White,0,0,0,F,0,1,1.0,1.0,Male
1152,10,Non-White,0,0,0,M,0,0,1.0,1.0,Female
1153,8,White,0,0,0,F,0,1,1.0,17.0,Female
1156,2,Non-White,0,0,0,F,0,0,1.0,1.0,Female
1157,7,Non-White,0,0,0,M,0,3,0.0,1.0,Male
1159,1,Non-White,1,0,0,F,0,0,0.0,0.0,Female
1160,7,Non-White,0,0,0,F,0,0,1.0,1.0,Female
1162,7,Non-White,0,0,0,F,1,5,1.0,22.0,Male
1163,6,Non-White,0,0,0,F,0,6,1.0,6.0,Male
1165,4,Non-White,0,0,0,M,0,2,1.0,1.0,Male
1166,9,Non-White,0,0,0,F,0,4,0.0,0.0,Male
1169,4,Non-White,0,0,0,M,0,1,1.0,3.0,Male
1170,2,Non-White,0,0,0,F,0,1,1.0,1.0,Male
1171,2,Non-White,0,0,0,F,0,0,1.0,1.0,Male
1172,2,Non-White,1,0,0,M,0,0,1.0,1.0,Male
1173,6,Non-White,1,0,0,F,0,8,29.0,1.0,Male
1176,2,White,0,0,0,M,0,0,2.0,0.0,Male
1177,1,White,1,0,0,M,0,0,1.0,0.0,Male
1179,2,Non-White,1,0,0,F,0,4,1.0,1.0,Male
1181,5,Non-White,1,0,0,F,0,4,1.0,2.0,Female
1186,4,White,0,0,0,M,0,1,0.0,1.0,Male
1187,9,White,0,0,2,F,1,2,1.0,6.0,Male
1191,4,White,0,0,0,F,0,0,0.0,3.0,Male
1192,6,Non-White,1,0,0,F,0,11,1.0,140.0,Male
1193,7,White,1,0,0,F,0,0,1.0,11.0,Male
1194,1,Non-White,1,0,0,F,0,0,1.0,5.0,Male
1195,7,Non-White,1,0,0,F,0,3,1.0,28.0,Female
1196,1,White,1,0,0,M,0,0,0.0,5.0,Male
1197,9,Non-White,0,0,1,F,0,1,1.0,4.0,Male
1198,3,White,1,0,0,M,0,2,0.0,0.0,Male
1200,5,Non-White,0,0,0,F,0,0,1.0,1.0,Male
1202,9,Non-White,1,0,0,F,1,22,0.0,0.0,Male
1204,4,Non-White,0,0,0,M,0,0,1.0,1.0,Female
1205,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
1206,1,Non-White,0,0,0,F,0,0,1.0,1.0,Male
1209,4,White,0,0,0,F,2,0,1.0,1.0,Male
1212,5,Non-White,0,0,0,M,0,1,0.0,0.0,Female
1213,2,Non-White,1,0,0,M,0,1,1.0,1.0,Female
1215,1,Non-White,1,0,0,M,0,0,0.0,1.0,Male
1216,6,White,0,0,0,F,0,2,0.0,0.0,Male
1217,2,Non-White,1,0,0,F,0,3,1.0,1.0,Male
1219,2,Non-White,1,0,0,M,0,0,1.0,2.0,Female
1220,3,Non-White,1,0,0,F,0,0,0.0,0.0,Male
1221,7,Non-White,0,0,0,M,0,3,0.0,0.0,Male
1222,10,Non-White,0,0,0,F,0,17,4.0,4.0,Male
1225,1,Non-White,0,0,0,F,0,1,1.0,1.0,Male
1229,6,Non-White,1,0,0,F,0,7,1.0,1.0,Male
1230,3,Non-White,0,0,0,F,1,0,1.0,1.0,Male
1233,4,White,0,0,0,F,0,8,1.0,2.0,Male
1235,7,Non-White,0,0,0,F,0,14,1.0,1.0,Male
1237,5,Non-White,1,0,0,M,0,0,1.0,1.0,Male
1238,3,White,1,0,0,M,0,1,1.0,1.0,Female
1239,8,Non-White,1,0,0,M,0,5,0.0,6.0,Male
1240,10,Non-White,0,0,1,F,0,16,1.0,17.0,Male
1241,3,White,1,0,0,M,0,1,1.0,1.0,Male
1242,1,Non-White,1,0,0,M,0,0,1.0,1.0,Female
1243,1,White,1,0,0,M,0,0,0.0,0.0,Male
1244,4,White,1,0,0,F,0,2,3.0,0.0,Male
1246,6,Non-White,0,0,0,M,0,3,0.0,2.0,Male
1247,3,Non-White,0,0,0,F,0,1,1.0,2.0,Female
1248,2,White,1,0,0,M,0,2,1.0,1.0,Male
1250,8,Non-White,1,0,0,F,0,13,1.0,5.0,Male
1252,1,Non-White,1,0,0,F,0,0,1.0,1.0,Male
1253,3,Non-White,0,0,0,F,0,0,1.0,1.0,Male
1254,8,Non-White,1,1,0,F,0,20,0.0,1.0,Male
1255,8,Non-White,0,0,1,F,1,3,1.0,1.0,Male
1256,10,Non-White,1,1,0,F,0,25,1.0,6.0,Male
1257,7,Non-White,0,0,0,M,1,1,28.0,1.0,Male
1258,8,Non-White,1,1,0,M,0,9,1.0,39.0,Male
1259,4,White,0,0,0,F,0,5,1.0,35.0,Male
1260,7,Non-White,1,0,0,M,0,4,1.0,28.0,Male
1261,2,Non-White,1,0,0,M,0,4,1.0,1.0,Male
1262,1,White,1,0,0,M,0,4,1.0,0.0,Male
1268,4,Non-White,0,0,0,F,0,1,1.0,5.0,Male
1269,4,Non-White,0,0,0,M,0,2,1.0,1.0,Male
1272,5,Non-White,1,0,0,F,0,6,1.0,20.0,Male
1274,2,Non-White,1,0,0,F,0,3,1.0,1.0,Male
1275,1,White,1,0,0,F,0,0,1.0,1.0,Male
1276,7,Non-White,0,0,0,M,1,1,2.0,1.0,Male
1280,7,White,0,0,0,M,0,4,0.0,293.0,Male
1281,2,White,1,0,0,M,0,1,1.0,10.0,Female
1282,8,Non-White,0,0,0,F,1,1,1.0,2.0,Male
1283,9,Non-White,0,0,1,F,1,1,1.0,3.0,Male
1286,4,White,0,0,2,F,0,3,1.0,1.0,Male
1290,8,Non-White,0,0,1,M,0,4,1.0,1.0,Male
1292,2,White,1,0,0,F,0,1,0.0,1.0,Male
1293,5,Non-White,0,0,1,F,0,5,1.0,2.0,Male
1295,4,White,0,0,0,F,0,0,0.0,0.0,Male
1296,1,White,1,0,0,F,0,0,1.0,1.0,Male
1298,9,Non-White,0,0,1,M,1,7,1.0,1.0,Male
1300,5,White,0,0,0,M,0,0,1.0,1.0,Female
1303,3,Non-White,0,0,0,F,0,1,1.0,1.0,Male
1305,8,Non-White,1,0,0,M,0,9,0.0,2.0,Male
1306,4,Non-White,0,0,0,F,0,5,1.0,1.0,Male
1310,6,White,0,0,0,F,0,1,23.0,2.0,Female
1313,9,Non-White,0,0,0,F,0,0,1.0,10.0,Male
1314,8,Non-White,1,0,3,M,0,25,1.0,118.0,Male
1315,4,Non-White,0,0,0,F,0,0,1.0,2.0,Male
1318,8,Non-White,1,0,0,F,0,13,1.0,2.0,Male
1320,1,Non-White,1,0,0,F,0,0,1.0,5.0,Male
1323,3,Non-White,0,0,0,F,0,4,5.0,1.0,Female
1324,2,White,1,0,0,F,0,0,0.0,22.0,Male
1325,1,Non-White,1,0,0,F,0,0,1.0,2.0,Female
1326,9,Non-White,0,1,0,F,1,3,1.0,34.0,Male
1328,2,Non-White,0,0,0,M,0,1,1.0,1.0,Female
1329,8,White,0,0,1,F,0,1,1.0,20.0,Male
1330,4,White,1,0,0,F,0,3,0.0,1.0,Male
1331,10,Non-White,0,0,3,F,1,6,1.0,136.0,Male
1332,3,Non-White,1,0,0,F,0,4,1.0,2.0,Male
1334,3,Non-White,0,0,0,F,0,1,1.0,2.0,Male
1336,1,White,1,0,0,F,0,1,1.0,1.0,Male
1342,7,Non-White,1,0,0,F,0,1,1.0,1.0,Male
1343,6,Non-White,0,0,0,F,0,3,1.0,98.0,Male
1344,2,Non-White,1,0,0,F,0,3,1.0,1.0,Male
1345,4,White,0,0,0,M,0,1,1.0,1.0,Male
1346,5,Non-White,1,0,0,F,0,4,0.0,108.0,Male
1347,3,White,1,0,0,F,0,1,22.0,0.0,Female
1348,5,Non-White,0,0,0,F,0,1,7.0,180.0,Female
1349,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
1351,7,Non-White,0,0,0,F,0,9,1.0,11.0,Male
1352,10,White,0,0,0,F,0,0,1.0,28.0,Male
1353,1,White,1,0,0,F,0,1,1.0,3.0,Male
1354,1,Non-White,0,0,0,M,0,1,1.0,1.0,Male
1356,2,Non-White,1,0,0,M,0,1,1.0,1.0,Female
1358,6,Non-White,0,0,0,M,0,3,1.0,2.0,Male
1360,1,Non-White,1,0,0,F,0,3,1.0,3.0,Male
1361,3,Non-White,0,0,0,M,0,5,0.0,0.0,Male
1363,1,Non-White,1,0,0,M,0,0,1.0,3.0,Male
1366,1,White,1,0,0,M,0,0,0.0,0.0,Female
1367,2,Non-White,1,0,0,F,0,0,1.0,1.0,Male
1369,4,White,0,0,0,M,1,3,1.0,45.0,Female
1370,1,White,1,0,0,M,0,0,1.0,1.0,Female
1372,2,White,0,0,0,F,0,0,1.0,1.0,Male
1375,2,Non-White,0,0,0,F,0,1,9.0,9.0,Male
1376,5,Non-White,0,0,0,F,0,1,1.0,2.0,Male
1377,7,Non-White,1,0,0,M,1,6,1.0,36.0,Male
1379,7,Non-White,0,0,0,F,0,1,0.0,0.0,Male
1380,2,Non-White,1,0,0,F,0,2,0.0,9.0,Male
1382,2,Non-White,0,0,0,M,0,0,0.0,1.0,Male
1384,5,White,1,0,0,F,0,1,5.0,4.0,Male
1385,2,Non-White,0,0,0,M,0,4,1.0,1.0,Male
1388,1,White,1,0,0,F,0,1,4.0,2.0,Female
1393,1,Non-White,1,0,0,F,0,3,1.0,1.0,Male
1395,9,Non-White,0,0,0,F,0,2,1.0,1.0,Male
1396,10,Non-White,1,0,0,F,0,19,1.0,15.0,Male
1397,9,Non-White,1,0,0,M,0,3,1.0,220.0,Male
1399,3,White,0,0,0,F,0,2,0.0,2.0,Male
1402,1,Non-White,1,0,0,M,0,0,0.0,1.0,Male
1408,7,Non-White,0,0,0,M,0,10,1.0,1.0,Male
1410,2,Non-White,0,0,0,F,0,1,3.0,3.0,Male
1411,1,Non-White,1,0,0,M,0,0,0.0,0.0,Female
1412,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
1418,3,Non-White,1,0,0,F,0,1,1.0,128.0,Male
1419,1,White,1,0,0,M,0,1,0.0,0.0,Female
1422,2,Non-White,0,0,0,M,0,0,0.0,1.0,Female
1427,9,Non-White,1,0,0,F,0,14,1.0,2.0,Male
1428,7,Non-White,0,0,0,F,0,2,1.0,1.0,Male
1429,10,Non-White,0,0,0,F,0,5,1.0,3.0,Male
1430,4,Non-White,1,0,0,M,0,0,4.0,1.0,Male
1431,5,White,0,0,0,F,0,1,1.0,1.0,Male
1433,8,Non-White,0,0,0,F,0,1,1.0,109.0,Male
1435,2,Non-White,0,0,0,M,0,2,1.0,1.0,Male
1436,7,Non-White,0,1,1,F,0,6,1.0,2.0,Male
1438,6,White,0,0,0,F,0,0,1.0,1.0,Female
1439,4,White,0,0,0,F,0,0,1.0,1.0,Male
1441,5,Non-White,0,0,0,M,0,1,1.0,2.0,Male
1443,5,Non-White,1,0,0,F,0,0,3.0,1.0,Male
1445,7,Non-White,1,0,0,F,0,7,0.0,79.0,Male
1446,1,White,1,0,0,F,0,2,1.0,1.0,Male
1447,1,White,1,0,0,F,0,5,1.0,1.0,Male
1448,3,White,0,0,0,M,0,0,0.0,2.0,Male
1452,5,White,0,0,1,M,0,0,1.0,1.0,Female
1455,1,Non-White,1,0,0,F,0,0,1.0,2.0,Male
1456,6,Non-White,0,0,0,F,0,10,1.0,1.0,Male
1458,3,White,0,0,0,M,0,0,4.0,1.0,Male
1460,7,Non-White,0,0,0,M,0,0,1.0,1.0,Female
1461,6,Non-White,0,0,0,F,0,2,1.0,6.0,Male
1462,1,Non-White,0,0,0,M,0,1,9.0,8.0,Male
1463,8,Non-White,1,0,0,M,0,5,20.0,19.0,Male
1467,7,Non-White,0,0,0,F,1,10,1.0,23.0,Male
1470,5,Non-White,1,0,0,M,0,4,1.0,79.0,Male
1471,5,White,0,0,0,M,0,2,1.0,14.0,Male
1473,4,Non-White,0,0,0,M,0,0,1.0,1.0,Male
1474,4,Non-White,0,0,0,F,0,0,1.0,1.0,Female
1479,1,Non-White,1,0,0,M,0,6,0.0,2.0,Male
1481,1,Non-White,0,0,0,F,0,0,1.0,2.0,Male
1482,7,Non-White,0,0,0,M,0,6,18.0,18.0,Female
1483,1,Non-White,1,0,0,M,0,1,1.0,9.0,Male
1484,9,White,1,0,0,F,0,8,4.0,1.0,Male
1485,7,Non-White,0,0,0,M,0,1,18.0,1.0,Male
1486,3,Non-White,0,0,0,F,0,0,1.0,1.0,Male
1490,4,Non-White,0,0,0,M,0,4,1.0,1.0,Male
1491,4,Non-White,0,0,0,F,0,3,1.0,26.0,Female
1496,7,Non-White,0,0,0,F,0,2,1.0,6.0,Male
1497,4,White,1,1,0,F,0,8,2.0,2.0,Male
1499,10,Non-White,0,0,0,F,0,6,1.0,40.0,Male
1501,1,White,1,0,0,M,0,0,0.0,0.0,Male
1505,8,Non-White,0,0,0,F,1,0,0.0,1.0,Male
1508,3,Non-White,0,0,0,M,0,0,2.0,1.0,Female
1509,1,Non-White,1,0,0,F,0,2,1.0,47.0,Male
1511,2,Non-White,0,0,0,M,0,0,1.0,1.0,Male
1513,5,Non-White,0,0,0,F,0,6,1.0,3.0,Male
1515,4,Non-White,1,0,0,M,0,17,0.0,0.0,Male
1516,3,Non-White,1,0,0,F,0,20,0.0,2.0,Male
1520,6,White,0,0,0,F,0,2,27.0,0.0,Male
1522,7,Non-White,0,0,0,M,0,2,1.0,5.0,Male
1526,4,Non-White,1,0,0,F,0,5,1.0,1.0,Male
1530,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
1531,5,Non-White,0,0,0,F,1,1,4.0,2.0,Male
1532,1,Non-White,1,0,0,M,0,1,1.0,1.0,Male
1533,6,Non-White,1,0,0,F,0,1,9.0,5.0,Male
1534,6,Non-White,0,0,0,F,0,2,1.0,38.0,Male
1535,7,Non-White,0,0,0,M,0,1,0.0,2.0,Male
1538,3,White,1,0,0,F,0,6,0.0,0.0,Male
1540,5,Non-White,0,0,0,F,0,2,1.0,58.0,Male
1541,10,Non-White,1,0,0,F,0,0,0.0,0.0,Male
1542,7,Non-White,1,0,1,M,0,17,1.0,2.0,Male
1543,10,Non-White,0,0,0,M,0,11,1.0,2.0,Male
1545,5,Non-White,1,0,0,F,0,1,0.0,2.0,Male
1548,9,Non-White,0,0,0,F,0,6,1.0,1.0,Male
1550,1,White,1,0,0,F,0,1,1.0,1.0,Male
1551,1,Non-White,1,0,0,M,0,0,0.0,1.0,Male
1553,1,Non-White,1,0,0,F,0,0,0.0,1.0,Male
1557,1,Non-White,1,0,0,F,0,0,1.0,1.0,Female
1559,4,White,0,1,2,M,0,3,1.0,2.0,Male
1560,2,Non-White,1,0,0,F,0,1,0.0,1.0,Male
1562,3,Non-White,0,0,0,F,0,0,1.0,2.0,Male
1563,1,Non-White,1,0,0,F,0,5,1.0,1.0,Female
1565,5,Non-White,1,0,0,F,0,16,0.0,0.0,Male
1568,2,Non-White,1,0,0,F,0,0,1.0,2.0,Male
1569,7,Non-White,0,0,0,M,0,5,1.0,47.0,Female
1571,1,White,1,0,0,F,0,0,1.0,1.0,Male
1572,2,Non-White,0,0,0,F,0,1,0.0,7.0,Male
1575,3,Non-White,0,0,0,M,0,3,0.0,0.0,Male
1576,8,Non-White,1,1,0,M,1,13,1.0,1.0,Male
1577,1,Non-White,1,0,0,M,0,2,0.0,0.0,Male
1578,1,White,1,0,0,F,0,1,15.0,15.0,Male
1581,4,White,1,0,0,M,0,5,1.0,12.0,Male
1584,2,Non-White,0,0,0,F,0,1,1.0,1.0,Male
1587,1,White,1,0,0,F,0,2,1.0,2.0,Male
1588,10,Non-White,1,0,0,M,0,1,4.0,1.0,Male
1590,1,Non-White,1,0,0,M,0,0,1.0,1.0,Male
